01.MHAa42e1.seq	WC-118
D14Mit149	WC-1719
D14Mit15	WC-88
D14Mit150	WC-1385
D14Mit151	WC-300
D14Mit153	WC-2074
D14Mit154	WC-2074
D14Mit155	WC-651
D14Mit158	WC-1854
D14Mit159	WC-1854
D14Mit160	WC-1399
D14Mit161	WC-1920
D14Mit163	WC-1679
D14Mit164	WC-1679
D14Mit166	WC-1061
D14Mit167	WC-1061
D14Mit168	WC-1061
D14Mit170	WC-1061
D14Mit171	WC-2045
D14Mit176	WC-1679
D14Mit177	WC-874
D14Mit18	WC-1222
D14Mit183	WC-300
D14Mit184	WC-1316
D14Mit185	WC-874
D14Mit186	WC-1274
D14Mit188	WC-88
D14Mit189	WC-1767
D14Mit192	WC-1399
D14Mit194	WC-1989
D14Mit195	WC-788
D14Mit196	WC-323
D14Mit197	WC-1061
D14Mit199	WC-874
D14Mit200	WC-53
D14Mit201	WC-1170
D14Mit204	WC-1316
D14Mit205	WC-1061
D14Mit206	WC-2045
D14Mit207	WC-1180
D14Mit208	WC-1180
D14Mit208.1	WC-1180
D14Mit209	WC-1365
D14Mit210	WC-1170
D14Mit211	WC-300
D14Mit212	WC-300
D14Mit214	WC-1185
D14Mit215	WC-2074
D14Mit216	WC-1698
D14Mit217	WC-1698
D14Mit224	WC-780
D14Mit225	WC-780
D14Mit229	WC-238
D14Mit230	WC-1180
D14Mit232	WC-300
D14Mit233	WC-300
D14Mit234	WC-651
D14Mit235	WC-
D14Mit236	WC-1698
D14Mit237	WC-1698
D14Mit238	WC-780
D14Mit239	WC-780
D14Mit241	WC-84
D14Mit242	WC-1041
D14Mit246	WC-300
D14Mit249	WC-171
D14Mit25	WC-362
D14Mit250	WC-238
D14Mit251	WC-2045
D14Mit252	WC-1180
D14Mit255	WC-300
D14Mit256	WC-300
D14Mit257	WC-300
D14Mit259	WC-1734
D14Mit260	WC-1734
D14Mit261	WC-2074
D14Mit262	WC-1854
D14Mit266	WC-1607
D14Mit267	WC-1607
D14Mit269	WC-1679
D14Mit27	WC-362
D14Mit270	WC-1274
D14Mit271	WC-300
D14Mit272	WC-170
D14Mit275	WC-1582
D14Mit28	WC-1854
D14Mit3	WC-1385
D14Mit30	WC-1854
D14Mit31	WC-
D14Mit32	WC-1698
D14Mit33	WC-1698
D14Mit37	WC-253
D14Mit38	WC-1679
D14Mit39	WC-1854
D14Mit4	WC-1222
D14Mit40	WC-171
D14Mit42	WC-2125
D14Mit43	WC-171
D14Mit44	WC-1608
D14Mit45	WC-1767
D14Mit48	WC-1295
D14Mit5	WC-651
D14Mit50	WC-2045
D14Mit51	WC-1170
D14Mit53	WC-1719
D14Mit54	WC-1719
D14Mit55	WC-1274
D14Mit56	WC-300
D14Mit57	WC-300
D14Mit58	WC-300
D14Mit59	WC-1146
D14Mit6.1	WC-1854
D14Mit60	WC-1146
D14Mit62	WC-300
D14Mit64	WC-2074
D14Mit65	WC-2118
D14Mit66	WC-2118
D14Mit67	WC-1399
D14Mit68	WC-1399
D14Mit69	WC-50
D14Mit70	WC-50
D14Mit71	WC-2073
D14Mit72	WC-1820
D14Mit73	WC-170
D14Mit74	WC-84
D14Mit75	WC-874
D14Mit76	WC-874
D14Mit77	WC-1607
D14Mit78.1	WC-1033
D14Mit79	WC-1767
D14Mit8	WC-1679
D14Mit80	WC-300
D14Mit82	WC-1734
D14Mit83	WC-2074
D14Mit84.1	WC-2074
D14Mit84.2	WC-2074
D14Mit85	WC-1698
D14Mit86	WC-1854
D14Mit87	WC-1854
D14Mit88	WC-
D14Mit9	WC-53
D14Mit91	WC-50
D14Mit93	WC-1679
D14Mit96	WC-2117
D14Mit97	WC-1582
D14Mit99	WC-1033
D15Mit10	WC-1411
D15Mit100	WC-1413
D15Mit102	WC-457
D15Mit103	WC-689
D15Mit104	WC-714
D15Mit105	WC-470
D15Mit106	WC-677
D15Mit108	WC-1907
D15Mit110	WC-781
D15Mit112	WC-65
D15Mit113	WC-27
D15Mit115	WC-1577
D15Mit116	WC-1043
D15Mit117	WC-750
D15Mit120	WC-1995
D15Mit121	WC-1043
D15Mit121.1	WC-1043
D15Mit122	WC-689
D15Mit123	WC-677
D15Mit124	WC-1703
D15Mit124.2	WC-1703
D15Mit126	WC-711
D15Mit127	WC-781
D15Mit128	WC-705
D15Mit129	WC-1305
D15Mit13	WC-1137
D15Mit131	WC-703
D15Mit132	WC-1577
D15Mit133	WC-689
D15Mit134	WC-1725
D15Mit136	WC-703
D15Mit137	WC-711
D15Mit138	WC-1995
D15Mit14	WC-1908
D15Mit140	WC-1995
D15Mit141	WC-1995
D15Mit142	WC-1995
D15Mit143	WC-1413
D15Mit144	WC-677
D15Mit145	WC-714
D15Mit146	WC-333
D15Mit148	WC-1908
D15Mit153	WC-27
D15Mit154	WC-1831
D15Mit156	WC-714
D15Mit158	WC-37
D15Mit159	WC-1610
D15Mit165	WC-1673
D15Mit167	WC-705
D15Mit170	WC-2069
D15Mit171	WC-1759
D15Mit172	WC-1759
D15Mit174	WC-1137
D15Mit176	WC-280
D15Mit177	WC-280
D15Mit178	WC-1305
D15Mit18	WC-1894
D15Mit180	WC-703
D15Mit181	WC-723
D15Mit183	WC-733
D15Mit184	WC-1577
D15Mit185	WC-677
D15Mit186	WC-714
D15Mit187	WC-750
D15Mit19	WC-503
D15Mit193	WC-1908
D15Mit196	WC-705
D15Mit20	WC-1867
D15Mit200	WC-1019
D15Mit201	WC-703
D15Mit202	WC-703
D15Mit203	WC-703
D15Mit204	WC-711
D15Mit205	WC-1673
D15Mit206	WC-1413
D15Mit207	WC-705
D15Mit207.1	WC-705
D15Mit208	WC-2056
D15Mit209	WC-705
D15Mit21	WC-1894
D15Mit210	WC-705
D15Mit212	WC-677
D15Mit213	WC-677
D15Mit214	WC-37
D15Mit215	WC-1725
D15Mit215.1	WC-1725
D15Mit216	WC-1610
D15Mit217	WC-202
D15Mit218	WC-1908
D15Mit219.1	WC-1368
D15Mit22.1	WC-1673
D15Mit220	WC-1673
D15Mit221	WC-1413
D15Mit222	WC-37
D15Mit223.1	WC-202
D15Mit223.2	WC-202
D15Mit224	WC-731
D15Mit225	WC-1411
D15Mit226	WC-1019
D15Mit227	WC-1831
D15Mit228	WC-1413
D15Mit229	WC-357
D15Mit229.2	WC-357
D15Mit230	WC-733
D15Mit231	WC-733
D15Mit232	WC-683
D15Mit234	WC-457
D15Mit236	WC-333
D15Mit238	WC-1451
D15Mit24	WC-357
D15Mit241	WC-1610
D15Mit242	WC-1759
D15Mit243	WC-202
D15Mit244	WC-1907
D15Mit245	WC-1907
D15Mit248	WC-731
D15Mit249	WC-703
D15Mit25	WC-683
D15Mit252	WC-1019
D15Mit253	WC-781
D15Mit254	WC-65
D15Mit255	WC-723
D15Mit256	WC-1673
D15Mit257.2	WC-677
D15Mit258	WC-333
D15Mit259	WC-1451
D15Mit26.1	WC-733
D15Mit262	WC-1610
D15Mit263	WC-1908
D15Mit265	WC-439
D15Mit267	WC-529
D15Mit268	WC-1831
D15Mit27	WC-705
D15Mit270	WC-689
D15Mit270.1	WC-689
D15Mit275	WC-280
D15Mit276	WC-703
D15Mit28	WC-750
D15Mit29	WC-750
D15Mit3	WC-677
D15Mit30	WC-333
D15Mit31	WC-67
D15Mit32	WC-67
D15Mit33	WC-1725
D15Mit34	WC-1759
D15Mit37	WC-1610
D15Mit41	WC-1908
D15Mit45	WC-1867
D15Mit46	WC-705
D15Mit47	WC-714
D15Mit48	WC-1908
D15Mit49	WC-1673
D15Mit50	WC-705
D15Mit51	WC-280
D15Mit52	WC-1019
D15Mit53	WC-439
D15Mit55	WC-1785
D15Mit56	WC-1673
D15Mit57	WC-1673
D15Mit59	WC-27
D15Mit6.1	WC-65
D15Mit60	WC-1831
D15Mit61	WC-1043
D15Mit62	WC-457
D15Mit64	WC-457
D15Mit65	WC-457
D15Mit66	WC-677
D15Mit67	WC-714
D15Mit69	WC-67
D15Mit71	WC-1451
D15Mit72	WC-1195
D15Mit75	WC-1908
D15Mit77	WC-1908
D15Mit8.2	WC-1785
D15Mit80	WC-731
D15Mit81	WC-1305
D15Mit82	WC-703
D15Mit84	WC-1995
D15Mit85	WC-1995
D15Mit87	WC-1413
D15Mit88	WC-705
D15Mit9	WC-781
D15Mit90	WC-677
D15Mit91	WC-714
D15Mit92	WC-714
D15Mit93	WC-470
D15Mit95	WC-37
D15Mit96	WC-1610
D15Mit98	WC-703
D16195	WC-53
D16333	WC-1663
D16Mit1	WC-1204
D16Mit102	WC-551
D16Mit103	WC-159
D16Mit104	WC-1434
D16Mit105	WC-662
D16Mit107	WC-1811
D16Mit108	WC-1811
D16Mit109	WC-1528
D16Mit11	WC-1738
D16Mit11.2	WC-1738
D16Mit110	WC-159
D16Mit112	WC-2085
D16Mit114	WC-154
D16Mit115	WC-350
D16Mit116	WC-63
D16Mit117.1	WC-63
D16Mit118.2	WC-661
D16Mit119	WC-902
D16Mit12.2	WC-1379
D16Mit120	WC-1300
D16Mit121	WC-1811
D16Mit122	WC-1811
D16Mit123	WC-1281
D16Mit124.1	WC-187
D16Mit126	WC-726
D16Mit126.2	WC-726
D16Mit128	WC-1857
D16Mit13	WC-1379
D16Mit130	WC-1811
D16Mit131.3	WC-1811
D16Mit133.1	WC-1281
D16Mit135	WC-1379
D16Mit136	WC-1513
D16Mit138.1	WC-726
D16Mit140	WC-1681
D16Mit141.2	WC-63
D16Mit143	WC-95
D16Mit144	WC-95
D16Mit145	WC-95
D16Mit146.2	WC-551
D16Mit15	WC-1718
D16Mit150	WC-154
D16Mit152	WC-737
D16Mit155	WC-1296
D16Mit156	WC-1764
D16Mit157	WC-1664
D16Mit159	WC-1811
D16Mit160	WC-1811
D16Mit161	WC-1528
D16Mit162	WC-1657
D16Mit163	WC-1811
D16Mit164	WC-1129
D16Mit165	WC-1605
D16Mit166	WC-159
D16Mit167	WC-2085
D16Mit168	WC-1664
D16Mit169	WC-2098
D16Mit170	WC-473
D16Mit172	WC-1414
D16Mit179	WC-737
D16Mit18.1	WC-1310
D16Mit18.2	WC-1310
D16Mit180	WC-556
D16Mit181	WC-1811
D16Mit182	WC-1811
D16Mit183	WC-1528
D16Mit184	WC-772
D16Mit185.2	WC-1665
D16Mit188	WC-762
D16Mit188.1	WC-762
D16Mit19	WC-1165
D16Mit190	WC-307
D16Mit191	WC-573
D16Mit192.2	WC-1811
D16Mit194	WC-1513
D16Mit195	WC-1513
D16Mit196	WC-1718
D16Mit198	WC-726
D16Mit2	WC-1735
D16Mit20	WC-902
D16Mit201	WC-1414
D16Mit202	WC-63
D16Mit208	WC-1204
D16Mit209	WC-551
D16Mit210	WC-187
D16Mit212	WC-1434
D16Mit214	WC-473
D16Mit215	WC-662
D16Mit216	WC-350
D16Mit217	WC-2063
D16Mit219	WC-902
D16Mit221	WC-772
D16Mit222	WC-662
D16Mit225	WC-298
D16Mit226	WC-1738
D16Mit227	WC-298
D16Mit229	WC-159
D16Mit27	WC-154
D16Mit28	WC-95
D16Mit29	WC-95
D16Mit3	WC-968
D16Mit32	WC-556
D16Mit33	WC-1528
D16Mit34	WC-345
D16Mit35	WC-1204
D16Mit38.1	WC-525
D16Mit39	WC-2025
D16Mit4	WC-1738
D16Mit40	WC-2025
D16Mit41	WC-2025
D16Mit42	WC-1718
D16Mit45	WC-473
D16Mit48	WC-1300
D16Mit49	WC-1165
D16Mit5	WC-1663
D16Mit50	WC-1165
D16Mit51	WC-1857
D16Mit52	WC-1857
D16Mit54	WC-1811
D16Mit55	WC-1811
D16Mit56	WC-345
D16Mit57	WC-968
D16Mit58	WC-159
D16Mit59	WC-1379
D16Mit61	WC-473
D16Mit62	WC-473
D16Mit63	WC-1718
D16Mit64	WC-1663
D16Mit67	WC-1681
D16Mit69	WC-1966
D16Mit7	WC-737
D16Mit70	WC-737
D16Mit71	WC-1804
D16Mit72	WC-1811
D16Mit73	WC-1605
D16Mit73.1	WC-1605
D16Mit74.1	WC-95
D16Mit75	WC-1738
D16Mit76	WC-662
D16Mit78	WC-2063
D16Mit79	WC-1811
D16Mit8	WC-1811
D16Mit81	WC-1129
D16Mit82	WC-1379
D16Mit82.2	WC-1379
D16Mit83	WC-2025
D16Mit84	WC-726
D16Mit85	WC-1718
D16Mit85.2	WC-1718
D16Mit86	WC-1857
D16Mit87	WC-1528
D16Mit88	WC-1605
D16Mit89	WC-968
D16Mit9	WC-1811
D16Mit90	WC-1379
D16Mit91	WC-1718
D16Mit92	WC-1665
D16Mit95	WC-902
D16Mit97	WC-2103
D16Mit98.2	WC-1735
D16Mit99	WC-1738
D17813	WC-1200
D17825	WC-1809
D17829	WC-2003
D17834	WC-2095
D17837	WC-750
D17848	WC-1363
D17849	WC-1421
D17861	WC-1107
D17867	WC-1811
D17878	WC-214
D17884	WC-734
D17888	WC-1934
D17899	WC-616
D17911	WC-374
D17914	WC-357
D17916	WC-1312
D17919	WC-1993
D17921	WC-1884
D17925	WC-2036
D17933	WC-1960
D17936	WC-1766
D17941	WC-2052
D17945	WC-368
D17948	WC-557
D17949	WC-1908
D17950	WC-1146
D17951	WC-1458
D17952	WC-1943
D17955	WC-1154
D17961	WC-1411
D17962	WC-1636
D17963	WC-1693
D17971	WC-187
D17973	WC-1951
D17974	WC-1621
D17978	WC-616
D17980	WC-1735
D17986	WC-326
D17991	WC-1621
D17993	WC-208
D17995	WC-1048
D17999	WC-1478
D17Mit100	WC-1140
D17Mit103	WC-1244
D17Mit104	WC-1183
D17Mit106	WC-1990
D17Mit109	WC-1466
D17Mit110	WC-1555
D17Mit111	WC-1889
D17Mit111.2	WC-1889
D17Mit114	WC-186
D17Mit117	WC-1990
D17Mit118	WC-1555
D17Mit119	WC-2026
D17Mit121	WC-148
D17Mit122	WC-658
D17Mit123.2	WC-1955
D17Mit124	WC-2009
D17Mit125	WC-949
D17Mit126	WC-1183
D17Mit127	WC-617
D17Mit131	WC-186
D17Mit134	WC-1420
D17Mit140	WC-2072
D17Mit141	WC-434
D17Mit142.2	WC-148
D17Mit143.2	WC-1249
D17Mit148	WC-1183
D17Mit149	WC-706
D17Mit150	WC-1466
D17Mit151	WC-1555
D17Mit153	WC-1301
D17Mit158.1	WC-1088
D17Mit158.3	WC-1088
D17Mit159	WC-491
D17Mit160	WC-491
D17Mit161	WC-827
D17Mit162.2	WC-1443
D17Mit168	WC-1917
D17Mit169	WC-1301
D17Mit170	WC-1249
D17Mit175	WC-693
D17Mit18	WC-1249
D17Mit185	WC-135
D17Mit186	WC-434
D17Mit187	WC-148
D17Mit188	WC-539
D17Mit189	WC-1139
D17Mit190	WC-1139
D17Mit190.1	WC-1139
D17Mit193	WC-2026
D17Mit2	WC-1917
D17Mit203	WC-1466
D17Mit204	WC-1555
D17Mit204.3	WC-1555
D17Mit206	WC-434
D17Mit207	WC-1917
D17Mit208	WC-1917
D17Mit209	WC-539
D17Mit211	WC-1139
D17Mit217.3	WC-1332
D17Mit219	WC-617
D17Mit220	WC-148
D17Mit224	WC-164
D17Mit234	WC-66
D17Mit241	WC-827
D17Mit242	WC-148
D17Mit243	WC-539
D17Mit246	WC-1249
D17Mit248	WC-1119
D17Mit251	WC-1110
D17Mit258	WC-1917
D17Mit259	WC-186
D17Mit260	WC-582
D17Mit263	WC-2009
D17Mit27	WC-186
D17Mit272	WC-1183
D17Mit273	WC-768
D17Mit3	WC-135
D17Mit4	WC-1763
D17Mit41	WC-1443
D17Mit41.1	WC-1443
D17Mit42	WC-148
D17Mit5	WC-1466
D17Mit54	WC-2026
D17Mit56	WC-1139
D17Mit71	WC-2026
D17Mit72	WC-148
D17Mit73	WC-1917
D17Mit74	WC-1917
D17Mit75	WC-1443
D17Mit76	WC-1139
D17Mit80	WC-1127
D17Mit83.1	WC-1312
D17Mit83.2	WC-1312
D17Mit89	WC-442
D17Mit90	WC-1555
D17Mit94	WC-617
D18020	WC-1478
D18026	WC-1320
D18028	WC-1858
D18036	WC-638
D18044	WC-797
D18051	WC-1541
D18059	WC-1913
D18061	WC-35
D18272	WC-1636
D18280	WC-635
D18334	WC-2121
D18343	WC-1217
D18346	WC-1536
D18354	WC-1548
D18356	WC-641
D18369	WC-1917
D18377	WC-661
D18382	WC-35
D18387	WC-1367
D18389	WC-603
D18396	WC-1180
D18397	WC-1722
D18402	WC-1536
D18406	WC-1826
D18409	WC-1190
D18414	WC-882
D18925	WC-1667
D18928	WC-1161
D18941	WC-1610
D18944	WC-424
D18950	WC-2021
D18977	WC-1599
D18999	WC-1423
D18Mit1	WC-218
D18Mit10.2	WC-169
D18Mit100.2	WC-619
D18Mit103	WC-388
D18Mit103.1	WC-388
D18Mit103.2	WC-388
D18Mit105	WC-169
D18Mit107	WC-1161
D18Mit111	WC-1551
D18Mit112	WC-51
D18Mit113	WC-1298
D18Mit114.2	WC-1298
D18Mit115	WC-218
D18Mit115.2	WC-218
D18Mit116	WC-546
D18Mit118	WC-830
D18Mit12	WC-1941
D18Mit120	WC-1941
D18Mit121	WC-1279
D18Mit123.2	WC-1279
D18Mit127	WC-1993
D18Mit127.2	WC-1993
D18Mit128	WC-108
D18Mit128.2	WC-108
D18Mit129	WC-1993
D18Mit129.1	WC-1993
D18Mit129.2	WC-1993
D18Mit130	WC-1537
D18Mit130.2	WC-1537
D18Mit131	WC-842
D18Mit134	WC-1007
D18Mit135	WC-1007
D18Mit136.2	WC-2107
D18Mit137	WC-1954
D18Mit138.1	WC-169
D18Mit139	WC-1277
D18Mit14	WC-1007
D18Mit140	WC-1277
D18Mit142	WC-1518
D18Mit144	WC-1598
D18Mit145	WC-1537
D18Mit148	WC-1525
D18Mit149	WC-234
D18Mit15	WC-830
D18Mit150.1	WC-169
D18Mit151.1	WC-1277
D18Mit152	WC-1277
D18Mit153	WC-2108
D18Mit154	WC-1518
D18Mit154.1	WC-1518
D18Mit155	WC-1203
D18Mit159	WC-444
D18Mit161	WC-1161
D18Mit166	WC-1682
D18Mit17.1	WC-1007
D18Mit17.2	WC-1007
D18Mit170	WC-1
D18Mit171	WC-1342
D18Mit172	WC-294
D18Mit174	WC-342
D18Mit175.1	WC-1422
D18Mit176	WC-1570
D18Mit177	WC-1007
D18Mit179	WC-650
D18Mit181	WC-1761
D18Mit182	WC-1161
D18Mit183	WC-77
D18Mit183.1	WC-77
D18Mit184	WC-1161
D18Mit185	WC-1404
D18Mit188	WC-1277
D18Mit190	WC-218
D18Mit192	WC-973
D18Mit193	WC-1007
D18Mit193.1	WC-1007
D18Mit193.2	WC-1007
D18Mit196	WC-2000
D18Mit196.2	WC-2000
D18Mit197	WC-1
D18Mit2	WC-1203
D18Mit200	WC-1570
D18Mit200.2	WC-1570
D18Mit201.2	WC-1007
D18Mit205	WC-1934
D18Mit206	WC-77
D18Mit207	WC-619
D18Mit210	WC-1518
D18Mit212	WC-1993
D18Mit214.2	WC-218
D18Mit216	WC-325
D18Mit216.1	WC-325
D18Mit219	WC-130
D18Mit224	WC-870
D18Mit225	WC-444
D18Mit225.2	WC-444
D18Mit227	WC-1007
D18Mit228	WC-1277
D18Mit229.2	WC-973
D18Mit23	WC-1525
D18Mit232	WC-830
D18Mit234	WC-444
D18Mit235	WC-234
D18Mit236	WC-1007
D18Mit237	WC-234
D18Mit239	WC-1342
D18Mit24	WC-1954
D18Mit3	WC-1993
D18Mit31	WC-973
D18Mit33	WC-1404
D18Mit35	WC-234
D18Mit36	WC-650
D18Mit37	WC-1525
D18Mit38	WC-973
D18Mit41	WC-842
D18Mit43	WC-1203
D18Mit45	WC-1993
D18Mit47	WC-999
D18Mit48	WC-2033
D18Mit49	WC-1518
D18Mit50	WC-619
D18Mit51	WC-1277
D18Mit52	WC-1934
D18Mit53	WC-169
D18Mit54	WC-169
D18Mit55	WC-169
D18Mit57	WC-167
D18Mit6	WC-1993
D18Mit60	WC-1570
D18Mit61	WC-999
D18Mit62	WC-999
D18Mit63	WC-51
D18Mit64	WC-130
D18Mit7	WC-218
D18Mit70	WC-830
D18Mit71	WC-1007
D18Mit73	WC-650
D18Mit76	WC-169
D18Mit79	WC-1518
D18Mit8	WC-2033
D18Mit80	WC-2084
D18Mit81	WC-1161
D18Mit84	WC-51
D18Mit86	WC-1422
D18Mit87	WC-51
D18Mit88	WC-1570
D18Mit89	WC-1007
D18Mit90	WC-1279
D18Mit91	WC-1279
D18Mit97	WC-51
D18Mit98	WC-999
D18Mit99	WC-1282
D19170	WC-1158
D19199	WC-1862
D19200	WC-1599
D19201	WC-175
D19209	WC-1821
D19210	WC-1780
D19214	WC-1489
D19217	WC-24
D19228	WC-95
D19232	WC-1164
D19242	WC-1819
D19250	WC-881
D19252	WC-735
D19270	WC-940
D19271	WC-1819
D19278	WC-183
D19283	WC-1464
D19286	WC-1946
D19287	WC-1453
D19292	WC-1934
D19294	WC-1410
D19296	WC-1934
D19302	WC-1895
D19305	WC-1211
D19306	WC-497
D19321	WC-1559
D19322	WC-1370
D19323	WC-1809
D19326	WC-1520
D19343	WC-1822
D19344	WC-1168
D19348	WC-697
D19349	WC-1293
D19352	WC-1310
D19367	WC-2038
D19373	WC-619
D19378	WC-319
D19379	WC-557
D19421	WC-881
D19424	WC-147
D19426	WC-660
D19428	WC-159
D19440	WC-1096
D19443	WC-548
D19449	WC-1456
D19Mit1	WC-1082
D19Mit10	WC-1367
D19Mit101	WC-1903
D19Mit102	WC-1072
D19Mit103	WC-2126
D19Mit104	WC-1082
D19Mit106	WC-312
D19Mit109	WC-1490
D19Mit111	WC-1753
D19Mit112	WC-759
D19Mit118	WC-1903
D19Mit12	WC-545
D19Mit122	WC-1635
D19Mit123	WC-1635
D19Mit125.1	WC-1386
D19Mit126.1	WC-1475
D19Mit128	WC-139
D19Mit129	WC-139
D19Mit13	WC-381
D19Mit130	WC-1753
D19Mit131	WC-1348
D19Mit132	WC-1348
D19Mit133	WC-545
D19Mit134	WC-1202
D19Mit135	WC-215
D19Mit137	WC-1653
D19Mit16.1	WC-515
D19Mit17	WC-1072
D19Mit18	WC-305
D19Mit19	WC-305
D19Mit2	WC-1635
D19Mit20	WC-1903
D19Mit21	WC-305
D19Mit22	WC-1475
D19Mit23	WC-515
D19Mit24	WC-2011
D19Mit25	WC-1635
D19Mit26	WC-1635
D19Mit27	WC-2011
D19Mit28	WC-499
D19Mit3	WC-1635
D19Mit30	WC-1499
D19Mit31.2	WC-1477
D19Mit34	WC-1082
D19Mit35	WC-1082
D19Mit37	WC-1635
D19Mit39	WC-521
D19Mit4	WC-336
D19Mit40	WC-312
D19Mit40.2	WC-312
D19Mit41	WC-1753
D19Mit44	WC-1386
D19Mit45	WC-1753
D19Mit47	WC-1348
D19Mit5	WC-545
D19Mit5.1	WC-545
D19Mit50.1	WC-955
D19Mit52	WC-139
D19Mit54	WC-2126
D19Mit55	WC-1082
D19Mit57	WC-521
D19Mit58	WC-1635
D19Mit6	WC-1979
D19Mit60	WC-515
D19Mit63	WC-545
D19Mit64	WC-381
D19Mit66	WC-633
D19Mit67.2	WC-759
D19Mit68	WC-1977
D19Mit69	WC-1477
D19Mit7	WC-1635
D19Mit70	WC-1635
D19Mit71	WC-1246
D19Mit74	WC-336
D19Mit78	WC-1386
D19Mit78.3	WC-1386
D19Mit80	WC-1753
D19Mit81	WC-1531
D19Mit81.2	WC-1531
D19Mit82	WC-1903
D19Mit87	WC-1678
D19Mit88	WC-1903
D19Mit9	WC-1367
D19Mit92	WC-1246
D19Mit93	WC-1154
D19Mit94	WC-1700
D19Mit96	WC-1753
D19Mit97	WC-312
D19Mit97.1	WC-312
D19Mit98	WC-1348
D19Mit99.2	WC-1499
D1Mit1	WC-702
D1Mit10	WC-394
D1Mit100	WC-396
D1Mit102	WC-379
D1Mit105	WC-1347
D1Mit11	WC-1899
D1Mit110	WC-666
D1Mit113	WC-371
D1Mit114	WC-1189
D1Mit115	WC-1440
D1Mit116	WC-1440
D1Mit117	WC-1437
D1Mit120	WC-94
D1Mit121	WC-1498
D1Mit122.1	WC-1849
D1Mit124	WC-80
D1Mit125	WC-1544
D1Mit128	WC-2012
D1Mit130	WC-1343
D1Mit133	WC-1294
D1Mit135	WC-252
D1Mit136	WC-1902
D1Mit138.1	WC-1691
D1Mit139	WC-1691
D1Mit142	WC-684
D1Mit144	WC-211
D1Mit146	WC-371
D1Mit148	WC-371
D1Mit149.1	WC-1658
D1Mit15	WC-1547
D1Mit150	WC-1888
D1Mit151	WC-1333
D1Mit153	WC-1437
D1Mit155	WC-1728
D1Mit159.1	WC-25
D1Mit16	WC-666
D1Mit160.1	WC-702
D1Mit161	WC-80
D1Mit162	WC-1294
D1Mit163	WC-252
D1Mit164	WC-460
D1Mit165	WC-1440
D1Mit166	WC-227
D1Mit168	WC-94
D1Mit169.2	WC-94
D1Mit17	WC-1437
D1Mit170.1	WC-1498
D1Mit172	WC-1247
D1Mit173.1	WC-1591
D1Mit174	WC-1190
D1Mit181	WC-1479
D1Mit184	WC-229
D1Mit186	WC-818
D1Mit187	WC-730
D1Mit188	WC-845
D1Mit19	WC-445
D1Mit191	WC-1114
D1Mit192	WC-1691
D1Mit194	WC-379
D1Mit195	WC-2123
D1Mit196	WC-544
D1Mit199	WC-892
D1Mit20	WC-1498
D1Mit200	WC-2123
D1Mit202	WC-287
D1Mit206	WC-1658
D1Mit207	WC-1440
D1Mit208	WC-835
D1Mit209	WC-1974
D1Mit21.1	WC-787
D1Mit210	WC-1974
D1Mit211	WC-1452
D1Mit212	WC-1849
D1Mit213	WC-1190
D1Mit214	WC-80
D1Mit215	WC-268
D1Mit217	WC-1114
D1Mit218.2	WC-304
D1Mit219	WC-25
D1Mit223	WC-1437
D1Mit224	WC-1437
D1Mit225	WC-562
D1Mit225.1	WC-562
D1Mit226	WC-1114
D1Mit227.2	WC-25
D1Mit228.1	WC-1591
D1Mit229	WC-1517
D1Mit23	WC-1479
D1Mit231	WC-1524
D1Mit232	WC-1849
D1Mit233	WC-1591
D1Mit234.1	WC-1543
D1Mit236	WC-1543
D1Mit237	WC-882
D1Mit24	WC-1479
D1Mit240	WC-2110
D1Mit241	WC-1437
D1Mit242.1	WC-1292
D1Mit243	WC-1498
D1Mit244	WC-1656
D1Mit245	WC-1656
D1Mit246	WC-1591
D1Mit247	WC-1247
D1Mit248	WC-1190
D1Mit249	WC-80
D1Mit250	WC-1343
D1Mit251	WC-1343
D1Mit253	WC-268
D1Mit258	WC-1432
D1Mit259.2	WC-252
D1Mit26	WC-1516
D1Mit260	WC-1114
D1Mit261	WC-1114
D1Mit262.1	WC-1517
D1Mit263	WC-1517
D1Mit264	WC-379
D1Mit265	WC-544
D1Mit266.1	WC-1622
D1Mit269	WC-211
D1Mit27	WC-1114
D1Mit270	WC-371
D1Mit274	WC-1437
D1Mit275.1	WC-690
D1Mit276	WC-1524
D1Mit277	WC-1498
D1Mit277.2	WC-1498
D1Mit278	WC-1498
D1Mit279	WC-80
D1Mit280.2	WC-1724
D1Mit284	WC-1294
D1Mit284.2	WC-1294
D1Mit285	WC-383
D1Mit287S	WC-460
D1Mit289	WC-2123
D1Mit29	WC-1107
D1Mit292	WC-1974
D1Mit293	WC-1459
D1Mit294	WC-702
D1Mit295	WC-1580
D1Mit296	WC-771
D1Mit297	WC-690
D1Mit298	WC-1470
D1Mit30	WC-460
D1Mit300	WC-695
D1Mit301	WC-80
D1Mit302	WC-80
D1Mit303	WC-1812
D1Mit305	WC-509
D1Mit306	WC-1403
D1Mit307	WC-252
D1Mit31.2	WC-460
D1Mit310	WC-845
D1Mit311	WC-1982
D1Mit316	WC-771
D1Mit317	WC-1524
D1Mit319	WC-1498
D1Mit322	WC-1591
D1Mit323	WC-2038
D1Mit324	WC-80
D1Mit326	WC-80
D1Mit328	WC-2066
D1Mit33	WC-25
D1Mit330	WC-1343
D1Mit332	WC-1294
D1Mit333	WC-1294
