Locus	Assay	Chrom	Genetic Position	Contig	Yacs
D3Mit123	MT269	Chr3	40.4 P	WC3.34	183_C_11 217_E_9 311_E_9 405_B_3 434_G_3 459_A_12
D3Mit106	MPC1846	Chr3	40.4 F	WC3.35	135_F_1 151_F_3 326_H_4 382_E_1 440_F_7 87_D_11
D3Mit299.1		Chr3	40.4 F	WC3.38	119_B_10 131_H_10 430_H_7 433_C_1 453_F_11 453_G_9
D3Mit287	MT5044	Chr3	40.4 F	WC3.37	298_F_12 332_C_5 332_C_6 377_G_2
D3Mit78	MPC1705	Chr3	40.4 P	WC3.35	119_F_7 133_G_1 160_H_11 215_E_11 384_B_9 417_E_11 437_E_10
D3Mit288	MTH377	Chr3	41.5 F		274_D_11
D3Mit317	MTH2037	Chr3	41.5 P	WC3.40	119_F_2 151_B_9 168_B_5 178_E_10 178_F_1 418_G_8 419_A_10 460_D_12 88_E_3
D3Mit80	MPC1036	Chr3	41.5 F	WC3.40	281_H_5
D3Mit318	MTH919	Chr3	41.5 F	WC3.39	183_D_6 218_F_11 239_B_4
D3Mit216	MT3201	Chr3	41.5 P	WC3.39	144_B_9 218_F_11 239_B_4
D3Mit108.1		Chr3	41.5 F	WC3.41	286_B_8 424_H_3 425_G_3 448_H_3
D3Mit347	MTH2491	Chr3	41.5 F	WC3.40	119_F_2 438_H_7 88_E_3
D3Mit251	MT3430	Chr3	41.5 F		140_H_7 331_B_8 444_G_3
D3Mit252	MT3856	Chr3	41.5 F	WC3.39	160_F_3 217_A_11 217_C_4 217_E_3 218_F_11
D3Mit43	B391	Chr3	41.5 F		170_E_5 288_E_2
D3Mit253	MT4175	Chr3	42.6 P	WC3.42	136_F_2 178_C_3 282_C_12 285_B_5 320_F_9 343_B_2 388_G_7 408_H_12 419_G_1
D3Mit159	MT963	Chr3	42.6 P	WC3.42	170_F_12 380_F_1 452_F_6 457_C_8
D3Mit348	MTH2237	Chr3	42.6 P	WC3.42	199_D_5 285_B_5 288_F_3 341_A_8 341_D_12 343_B_2 384_A_1 433_C_1
D3Mit289.1		Chr3	42.6 P	WC3.42	121_C_6 153_B_4 178_D_6 181_B_5 300_B_10 390_A_8 390_C_1 406_G_4 408_F_10
D3Mit13	L37	Chr3	42.6 F	WC3.42	110_G_7 118_B_3 119_F_12 124_D_9 150_H_9 156_G_5 447_G_2 459_A_8
D3Mit145	MT537	Chr3	42.6 P	WC3.42	121_C_6 153_B_4 178_D_6 181_B_5 300_B_10 390_A_8 390_C_1 406_G_4 408_F_10
D3Mit319	MTH1620	Chr3	42.6 P	WC3.42	121_C_6 151_F_9 153_B_4 288_G_6 345_E_7 346_G_12 351_H_3 389_E_11 390_A_8 390_C_1 403_F_9 465_D_12
D3Mit217	MT2121	Chr3	43.7 F		134_E_5 199_H_7 390_G_5 402_A_5 410_F_3 410_G_3 439_E_11
D3Mit110	MPC1708	Chr3	44.8 F	WC3.43	120_C_2 131_E_6 153_A_5 164_G_11 282_D_10 437_F_5 439_D_7 450_D_2 459_D_1
D3Mit82	MPC273	Chr3	44.8 F	WC3.43	120_C_2 131_E_6 148_E_1 153_A_5 170_A_5 199_H_11 282_D_10 406_E_10 433_A_12 439_F_4
D3Mit290	MT5164	Chr3	44.8 F	WC3.43	131_E_6 170_A_5 282_D_10 393_D_3 450_D_2
D3Mit125	MT861	Chr3	45.9 P	WC3.44	120_G_2 163_C_4 348_E_7 464_F_12
D3Mit16	M159	Chr3	45.9 F	WC3.44	163_C_4 464_F_12
D3Mit291	MT4565	Chr3	45.9 F	WC3.44	122_E_12 169_B_1 184_B_6 187_H_7 376_H_7 419_A_8 419_B_5 451_B_8 460_F_5
D3Mit111	MPC2470	Chr3	45.9 P	WC3.45	166_C_5 282_B_1 321_D_9 397_F_5 455_B_7 457_A_3
D3Mit193	MT2714	Chr3	45.9 P	WC3.45	149_C_3 160_G_4 166_C_5 282_B_1 330_H_10 397_F_5 418_B_10
D3Mit255	MMH247	Chr3	45.9 F	WC3.44	120_G_2 122_E_12 169_B_1 184_B_6 187_H_7 308_C_4 348_D_11 348_E_7 418_B_6 419_A_8 444_E_5 451_B_8 460_F_5 464_F_12
D3Mit350	MTH1765	Chr3	45.9 F	WC3.45	149_C_3 160_G_4 160_H_5 166_C_5 282_B_1 330_H_10 397_F_5
D3Mit256	MT4341	Chr3	45.9 F	WC3.44	122_E_12 183_B_3 184_B_6 187_H_7 376_H_7 419_A_8 451_B_8 460_F_5
D3Mit195.2		Chr3	47.0 F	WC3.46	149_B_9 416_E_8 455_D_8
D3Mit194	MT1780	Chr3	47.0 P	WC3.45	120_G_9 126_B_7 153_A_1 156_E_5 163_B_4 300_E_9 304_A_9 357_B_4 457_A_3
D3Mit196	MT1421	Chr3	48.1 F	WC3.46	292_A_9 333_G_9 418_H_9 454_G_1 459_C_1
D3Mit351	MTH3033	Chr3	48.1 F	WC3.45	120_A_4 122_D_8 156_E_5 300_E_9
D3Mit146	MTH123	Chr3	48.1 P	WC3.44	120_G_2 163_C_4 184_B_6 308_C_4 348_E_7 418_B_6 444_E_5 464_F_12
D3Mit160.2		Chr3	49.2 F	WC3.46	292_A_9 350_A_8 362_F_7 418_H_9 454_G_1
D3Mit127	MT177	Chr3	49.2 F	WC3.46	124_D_5 137_E_4 139_B_2 239_H_2 333_E_10 333_F_4 359_H_7 381_E_9 402_H_1 409_D_5 426_B_4 457_D_10 459_G_4 462_A_7
D3Mit258	MT4372	Chr3	49.2 F	WC3.46	124_D_5 156_A_5 156_E_7 185_E_1 239_H_2 313_H_12 333_E_10 333_F_4 393_A_10
D3Mit257	MT3998	Chr3	49.2 F	WC3.46	113_A_3 139_B_2 403_C_11
D3Mit38	A674	Chr3	49.2 F	WC3.46	124_D_5 139_B_2 239_H_2 403_C_11 462_A_7
D3Mit17	M235	Chr3	50.3 P	WC3.46	118_G_3 124_D_5 131_A_1 170_D_5 312_F_12 380_G_2 393_A_10
D3Mit84	MPC366	Chr3	50.3 P	WC3.46	121_D_3 170_D_5 170_D_6 281_F_10 312_C_5 312_F_12 335_F_11 380_G_2 393_A_10 457_H_12
D3Mit197	MT1390	Chr3	50.3 F	WC3.46	127_F_1 171_H_7 312_F_12 322_H_9 441_E_6 445_E_9
D3Mit259.1		Chr3	50.3 P	WC3.46	125_G_8 162_E_6 224_A_7 433_H_7
D3Mit198	MT1488	Chr3	50.3 F	WC3.46	118_G_3 124_D_5 140_F_3 170_D_5 312_F_12 332_D_7-f 380_G_2 445_E_9
D3Mit320	MTH904	Chr3	50.3 P	WC3.46	118_G_3 124_D_5 140_F_3 170_D_5 281_B_9 312_F_12 380_G_2 393_A_10 456_H_3
D3Mit113.2		Chr3	51.4 F	WC3.46	163_D_6 179_A_12 278_G_12 281_B_5 331_D_4 332_B_1 402_C_4 402_D_5 418_D_1 428_D_7 448_F_5
D3Mit292	MJ4752	Chr3	51.4 F	WC3.46	125_G_8 163_D_6 224_A_7 351_D_10 351_E_10
D3Mit260	MT3966	Chr3	51.4 P	WC3.46	125_G_8 129_C_9 158_C_6 179_A_12 203_F_12 224_A_7 325_C_10 332_B_1 460_F_9
D3Mit31	A629	Chr3	54.6 F	WC3.46	120_D_1 134_B_12 152_F_9 179_H_1 184_C_10 286_H_5 300_A_12 380_G_3 409_C_11 444_A_6 444_B_5 458_D_8 459_C_2
D3Mit86	MPC1122	Chr3	54.6 F	WC3.46	300_A_12 356_H_12 384_G_1 435_B_2 446_F_10
D3Mit199	MT2240	Chr3	54.6 P	WC3.31	159_A_7 162_B_10 286_C_4 385_F_9 452_A_4
D3Mit261	MT3963	Chr3	54.6 F	WC3.46	356_H_12
D3Mit321	MTH893	Chr3	54.6 F	WC3.46	134_B_12 169_C_9 178_B_7 379_E_8 397_E_12 409_C_11 458_D_8
D3Mit200	MT2414	Chr3	55.7 P	WC3.46	169_C_9 178_B_7 379_E_8 397_E_12 409_C_11 458_D_8
D3Mit45	B410	Chr3	57.9 F	WC3.46	169_C_9 178_B_7 379_E_8 397_E_12 409_C_11
D3Mit44	B439	Chr3	57.9 F	WC3.46	169_C_9 178_B_7 379_E_8 397_E_12 409_C_11
D3Mit293	MJ5207	Chr3	59.0 P	WC3.46	144_C_11 181_A_12 440_C_1
D3Mit147	MT1018	Chr3	59.0 F	WC3.46	144_C_11 178_B_7 320_F_2 330_E_11 410_H_4 437_G_6
D3Mit32	B128	Chr3	60.1 F	WC3.46	138_F_8 181_A_12 185_G_4 410_A_10 410_C_5 449_H_9
D3Mit148	MTH129	Chr3	60.1 P	WC3.46	330_E_11
D3Mit114	MPC1184	Chr3	63.4 F	WC3.47	117_C_4 214_E_6 397_C_9 414_F_10 420_E_11
D3Mit302	MTH765	Chr3	63.4 F	WC3.47	117_C_4 199_F_5 214_E_6 397_C_9 414_F_10 420_E_11
D3Mit263	MT2196	Chr3	63.4 P	WC3.48	128_E_7 138_F_8 287_C_6 311_G_3
D3Mit294	MT4882	Chr3	63.4 F	WC3.47	117_C_4 214_E_6 397_C_9 414_F_10 420_E_11
D3Mit234	MT3277	Chr3	63.4 P	WC3.48	138_F_8 203_B_5 380_A_12 423_C_3 425_D_12 428_C_3 461_D_10
D3Mit322	MTH1163	Chr3	63.4 F	WC3.47	123_H_11 184_D_1 193_E_3 214_E_6 378_C_3 406_B_7 414_F_10
D3Mit352	MTH3107	Chr3	63.4 P		198_E_2
D3Mit303.2		Chr3	64.5 F	WC3.49	150_A_9 172_C_7 177_H_7 255_A_11 330_D_9 464_B_6
D3Mit58	B527	Chr3	64.5 F	WC3.48	166_B_4 180_G_1 306_H_5 307_A_6 311_G_3 387_B_2 406_C_12
D3Mit323.1		Chr3	64.5 P	WC3.47	123_H_11 160_H_6 184_D_1 306_B_9 326_G_4 378_C_3 403_G_9 406_B_7 417_C_12
D3Mit116	MPC2319	Chr3	64.5 P	WC3.48	311_G_3 362_G_6
D3Mit201	MT2250	Chr3	64.5 F	WC3.49	135_E_10 177_G_8 188_D_11 255_A_11 282_E_2 330_D_9 464_B_6
D3Mit88	MPC278	Chr3	64.5 F	WC3.48	117_C_4 166_B_4 180_G_1 343_C_5 387_B_2 397_C_9 417_A_5
D3Mit115	MPC2229	Chr3	64.5 F	WC3.48	138_F_8 203_B_5 380_A_12 423_C_3 425_D_12 428_C_3 461_D_10
D3Mit219	MT2140	Chr3	64.5 F	WC3.48	138_F_8 203_B_5 380_A_12 423_C_3 425_D_12 428_C_3 461_D_10
D3Mit129	MT567	Chr3	64.5 F	WC3.49	135_E_10 172_C_7 177_G_8 177_H_7 188_D_11 255_A_11 282_E_2 299_D_9 330_D_9 382_G_3 409_G_7 464_B_6
D3Mit89	MPC988	Chr3	65.6 P	WC3.49	122_B_9 132_D_12 158_F_6 177_G_8 420_G_2 450_E_7 456_D_12
	42.MMHAP10FF6.seq	Chr4		WC4.37	144_D_11 165_B_7 329_C_8
	33.MHAa95c9.seq	Chr4		WC4.25	167_F_1 390_C_4 451_B_10 458_H_9
	MHAa54g5.seq	Chr4		WC4.35	121_D_12 123_G_10 124_E_10 127_B_7 148_D_12 185_B_10 193_B_8 384_C_1 410_B_10 412_F_3 430_H_1
	33.MHAa10g9.seq	Chr4		WC4.21	304_A_2 332_A_11 332_C_11 332_D_5 387_G_9 398_E_7
	02.MMHAP19FRA8.seq	Chr4		WC4.5	153_D_2 177_B_6 386_C_3 387_A_4
	21.MMHAP88FLG3.seq	Chr4		WC4.53	212_D_2 306_H_3 328_B_2 328_B_4 328_C_4 381_G_3 386_G_6 392_C_8 409_D_3
	mHAa23g7.seq	Chr4		WC4.30	360_C_8 437_G_12
	MHAa97c11.seq	Chr4		WC4.28	120_A_4 120_B_3 184_A_5 389_G_8 419_C_2 440_H_3
	MHAa35a11.seq	Chr4		WC4.25	151_G_5 153_F_2 167_F_1 287_F_12 311_E_4 451_B_10
	27.MMHAP66FRA12.seq	Chr4		WC4.31	122_G_4 128_F_10 296_A_8 323_A_6 449_H_2
	U52915	Chr4		WC4.35	129_B_5 184_G_3 287_C_8 375_C_10 456_B_5
	19.MMHAP15FRG7.seq	Chr4		WC4.22	119_E_4 122_C_4 168_A_12 283_B_3 344_D_8 345_C_9 357_F_8 378_D_9 403_B_9 408_F_11 415_B_3 431_A_1
	X86445	Chr4		WC4.22	168_A_12 414_F_10
	X03687	Chr4		WC4.29	159_A_12 178_A_1 290_A_6 320_C_11 320_G_4 352_B_11 352_G_2 388_D_11 412_A_11 431_A_5 456_F_2
	30.MMHAP11FLB6.seq	Chr4		WC4.47	116_F_12 116_H_11 123_F_10 224_C_8 395_D_7 421_F_11 425_D_6 432_E_11 433_A_5 462_H_1
	X14455	Chr4		WC4.31	128_F_10 150_C_11 313_D_11 323_A_6 440_D_6 458_E_1 458_H_1
	MHAa82b4.seq	Chr4		WC4.5	177_B_6 308_H_3 329_H_5 387_A_4 395_E_8 463_A_11
	10.MMHAP71FLD1.seq	Chr4		WC4.16	308_C_1 351_H_2 352_G_1 405_G_1
	MHAa54b1.seq	Chr4		WC4.23	170_E_5 203_F_5 288_E_5 376_E_8 436_A_4
	09.MMHAP68FRC9.seq	Chr4		WC4.11	140_A_4 184_B_1 286_A_9 380_C_3
D4Mit105.1		Chr4		WC4.11	125_A_12 149_E_2 362_E_12 380_F_1 380_F_2 385_C_1 390_E_10 398_E_3 414_D_12 414_E_11 455_C_12 463_E_9 464_B_12
	38.MMHAP10FRE11.seq	Chr4		WC4.1	110_B_12 144_H_2 326_G_10 382_E_6 391_A_10 411_H_4 418_B_10 420_A_11-f 426_D_2 451_E_11 464_H_7
	25.MMHAP11FRA10.seq	Chr4		WC4.37	122_F_8 144_D_11 165_B_7 329_C_8 332_F_1
	36.MMHAP25FRD12.seq	Chr4		WC4.47	141_E_5 153_H_12 187_E_6 289_E_10 306_G_5 320_D_8 416_E_11 458_B_2
	14.MMHAP34FRE8.seq	Chr4		WC4.35	121_D_12 148_D_12 311_B_11 344_B_4 360_H_3 87_A_12
	U29088	Chr4		WC4.34	118_G_12 132_H_11 136_H_6 140_E_2 389_G_11 439_B_5 441_H_7 451_B_10 460_A_1
	Results_ER_8_28_95_2_30.seq	Chr4		WC4.35	135_E_6 343_G_8 343_G_9 406_E_9 429_B_6
	R74711	Chr4		WC4.47	125_E_11 185_G_6 344_H_1 384_H_11 410_H_11 437_E_10
	22.MMHAP70FRH7.seq	Chr4		WC4.35	166_H_8 184_G_3 281_C_11 312_D_10 376_F_10
	33.MMHAP12FRC12.seq	Chr4		WC4.1	132_F_3 312_D_1 382_F_6 391_A_10 410_F_8 418_B_10
	44.MMHAP28FLG5.seq	Chr4		WC4.54	158_F_7 285_D_4 419_H_2 442_F_3
	24.MMHAP93FRH9.seq	Chr4		WC4.1	110_B_12 122_D_11 305_G_12 357_F_1 382_E_6 418_B_10 426_D_2 449_A_3 464_H_7
	X61397	Chr4		WC4.2	120_G_2 156_G_5 187_G_8 330_E_4 330_H_7 350_H_8 418_E_7-f 420_E_7 463_F_8 463_H_8 464_C_1
	36.MMHAP9FRD12.seq	Chr4		WC4.39	161_E_9 164_C_11 198_H_12 288_D_8 316_H_1 427_C_9
	20.MHAa90f8.seq	Chr4		WC4.1	160_D_9 286_D_8 302_H_2 307_A_7 321_F_6 417_G_9 443_C_9 446_F_3 451_E_11
	17.MMHAP91FLF2.seq	Chr4		WC4.26	165_E_9 307_G_11 313_F_2 433_F_2
	Results_ER_9_1_95_4_36.seq	Chr4		WC4.31	115_C_9 128_C_6 313_D_11 386_D_6 393_B_4 440_D_6 454_C_6 454_F_3
	X78339	Chr4		WC4.55	129_F_5 156_A_10 161_C_8 193_B_3 256_E_2 357_G_3 382_B_4 452_F_5
	42.MMHAP41FLF6.seq	Chr4		WC4.31	128_F_10 313_D_11 440_D_6 458_E_1
	MTH2266	Chr4		WC4.11	121_B_11 121_E_10 151_A_3 161_F_9 193_B_11 193_E_10 305_H_3 311_F_9 343_E_7 410_A_3 456_C_1 457_H_1 464_B_12
	MHAa54a7.seq	Chr4		WC4.31	120_A_6 156_B_11 385_G_12 433_C_11 451_E_10 453_D_8
	41.MMHAP17FRF11.seq	Chr4		WC4.25	390_C_4 425_E_4 451_B_10 458_H_9
	U18119	Chr4		WC4.51	136_C_5 148_A_2 165_E_1 200_G_1 274_H_8
	mHAa24g12.seq	Chr4		WC4.25	153_F_2 287_F_12 434_A_9 440_H_3 465_H_4
	X84013	Chr4		WC4.47	116_F_12 116_H_11 123_F_10 224_C_8 335_B_6 395_D_7 421_F_11 425_D_6 432_E_11 433_A_5 462_H_1
	X61399	Chr4		WC4.47	127_E_2 138_E_3 185_G_6 384_G_2
	X01974	Chr4		WC4.31	124_E_11 128_F_10 285_C_2 313_D_11 323_A_6
	MT1034	Chr4		WC4.17	144_F_4 215_F_11 288_A_11 352_C_11 379_H_11 409_G_8 443_H_3 456_F_9
	U37351	Chr4		WC4.59	165_B_11 178_B_3 281_G_11 283_B_3 308_H_3 312_C_5 335_F_12 341_E_4 388_G_2
	R74924	Chr4		WC4.59	127_D_12 135_A_10 177_D_8 178_B_3 317_G_12 457_F_4
	MHAa78e1.seq	Chr4		WC4.33	153_H_12 310_G_9 324_A_12 357_C_8 362_C_7 405_G_2 432_F_7
	36.MHAa63c12.seq	Chr4		WC4.1	115_H_8 126_E_1 286_E_11 301_C_6 320_G_8 396_A_1 425_D_3 426_D_2 450_C_3
	41.MMHAP12FRF11.seq	Chr4		WC4.30	137_A_7 187_B_2 187_C_3 303_C_12 360_C_8 392_F_8 417_C_5
D4Mit321.2		Chr4			356_G_2
	07.MMHAP27FLC1.seq	Chr4		WC4.22	136_B_2 136_C_2 203_B_3 378_D_9 395_E_4 426_D_12
	MHAa85g5.seq	Chr4		WC4.11	140_G_12 188_A_11 299_E_5 392_H_11 398_E_3 408_C_4
	42.MMHAP20FRF12.seq	Chr4		WC4.54	158_F_7 164_C_11 285_D_4 448_F_7
	MHAa66f3.seq	Chr4		WC4.4	119_B_8 181_D_10 324_C_2 334_H_7 350_C_12 378_H_8 381_A_8 396_E_9 448_D_12
	16.MHAa96b4.seq	Chr4		WC4.34	136_H_6 140_E_2 415_G_7 460_A_1
	D17899	Chr4		WC4.36	159_H_1 170_B_1 213_H_10 213_H_11 213_H_12 278_E_5 423_D_4 428_D_4 445_D_5
	19.MMHAP88FRG7.seq	Chr4		WC4.15	119_B_11 165_G_10 168_H_6 278_G_10 289_G_11 300_B_9 330_F_7 386_H_9 392_A_10 433_E_3 465_A_5
	X58523	Chr4		WC4.39	163_G_5 164_C_11 185_G_10 316_H_1 453_E_10
	35.MMHAP15FRD11.seq	Chr4		WC4.35	110_D_9 123_G_10 124_E_10 127_B_7 177_E_12 193_B_8 410_B_10 430_F_3 464_G_9
	L23754	Chr4		WC4.1	117_A_5 132_F_3 160_D_9 199_G_9 286_D_8 302_H_2 307_A_7 443_C_9 446_F_3 446_G_2 451_D_3
	41.MMHAP25FLF5.seq	Chr4		WC4.40	217_G_6 285_H_3 290_D_6 292_E_4 334_B_9 390_B_3 442_C_12
	38.MHAa10h2.seq	Chr4		WC4.35	115_A_10 132_E_5 168_A_6 273_F_2 403_F_9 406_F_10
	M59764	Chr4		WC4.38	134_D_4 144_H_10 148_A_8 346_E_10 375_D_10 375_D_11 388_E_2 416_D_3
	37.MMHAP33FRE10.seq	Chr4		WC4.47	185_G_6 331_B_12 384_H_11
D4Mit265.1		Chr4			335_E_5-f 342_F_2 348_C_7 433_C_12
	MDB0789	Chr4		WC4.48	187_F_6 188_H_4 214_E_4 375_H_11
	43.MHAa92h7.seq	Chr4		WC4.14	113_C_7 121_E_8 162_F_8 173_F_12 349_E_1
	46.MHAa56h10.seq	Chr4		WC4.53	179_C_5 293_C_12 305_A_8 341_F_6 379_G_4 385_B_6 416_A_1 458_D_5
	34.MMHAP27FRD10.seq	Chr4		WC4.1	110_B_12 173_H_11 305_G_12 357_F_1 382_E_6 425_D_3 426_D_2 434_A_11 441_C_3 449_A_3 464_H_7
	T25656	Chr4		WC4.6	149_H_11 184_D_6 198_E_7 198_F_6 320_H_9 322_C_10 397_G_11 398_E_1 398_H_1 403_A_5 403_H_7 421_F_7 421_H_5 462_F_2
	08.MMHAP16FRC8.seq	Chr4		WC4.8	166_G_7 316_A_6 382_G_4 403_F_10 464_G_11
D4Mit339.2		Chr4		WC4.48	118_H_3 188_H_4 300_A_7 317_F_8 333_F_4 398_C_6
	13.MMHAP64FLE1.seq	Chr4		WC4.30	128_D_10 129_A_5 163_F_7 296_F_9 329_G_9
	Results_ER_8_28_95_1___173.seq	Chr4		WC4.35	135_E_6 162_E_3 319_A_2 343_G_8 343_G_9 376_E_11 406_E_9 435_A_6
	Results_ER_9_5_95_8.seq	Chr4		WC4.35	119_D_1 125_C_1 125_G_8 125_H_2 126_A_2 126_C_11 126_G_8 335_F_3 335_G_4 384_D_5 415_A_12 417_F_7 435_A_5 435_A_6 440_A_10
	15.MMHAP9FLE3.seq	Chr4		WC4.57	115_F_4 212_E_11 434_E_4 463_E_12
	21.MHAa52f9.seq	Chr4		WC4.22	153_C_11 165_G_6 168_A_12 286_F_3 287_E_3
	12.MMHAP28FLD3.seq	Chr4		WC4.25	151_G_5 153_F_2 213_D_12 287_F_12 311_E_4
	MHAa64a5.seq	Chr4		WC4.29	124_G_6 159_A_12 178_A_1 290_A_6 300_A_11 320_G_4 415_D_9 465_D_11
	29.MMHAP70FLB5.seq	Chr4		WC4.8	164_E_9 316_A_6 403_F_10 454_C_12 455_A_12
	19.MMHAP12FLG1.seq	Chr4		WC4.4	240_H_1 322_D_3 334_H_7 460_H_5
	U51112	Chr4		WC4.48	214_E_4 375_H_11
D4Mit355.1		Chr4		WC4.54	362_D_10 362_H_6 446_E_6 448_F_7
	D18402	Chr4		WC4.59	178_B_3 335_F_12 352_C_9
	X76653	Chr4		WC4.4	240_H_1 322_C_3 322_D_3 322_D_5 380_E_7 395_G_4
	D76446	Chr4		WC4.11	151_A_3 177_A_1 193_B_11 193_E_10 311_F_9 377_F_9 397_G_4 456_C_1 457_H_1
	X01971	Chr4		WC4.31	124_E_11 128_F_10 285_C_2 304_G_11 313_D_11 323_A_6
	21.MMHAP61FRG9.seq	Chr4		WC4.45	285_D_2 297_E_10 312_H_6
	06.MMHAP82FLB3.seq	Chr4		WC4.11	151_A_3 177_A_1 193_B_11 193_E_10 311_F_9 457_H_1 464_B_12
	MHAa54e12.seq	Chr4		WC4.22	165_F_7 165_G_6 170_H_6 300_F_3 418_B_9 450_E_11
	M81086	Chr4		WC4.15	120_G_10 177_A_2 323_E_11 386_B_8 393_B_9-f 398_H_3
	28.MMHAP81FLB4.seq	Chr4		WC4.11	141_C_1 144_H_1 211_F_4 292_D_1 311_F_5 333_H_7 418_C_6 419_E_12
	40.MMHAP29FLF4.seq	Chr4		WC4.35	115_A_10 164_B_12 168_A_6 287_C_8 287_G_9 406_F_10 434_E_12 456_B_5
D4Mit78.2		Chr4			138_H_12 144_B_6 285_C_3 308_F_4
	09.MMHAP91FRC9.seq	Chr4		WC4.30	115_B_5 121_C_11 137_A_7-f 240_D_6 360_C_8 417_C_5 437_G_12
	A892	Chr4		WC4.47	163_A_5 187_E_6 289_E_10 384_F_10 416_E_11 419_E_5
	MHAa28c1.seq	Chr4		WC4.26	148_B_10 165_E_9 308_D_7 433_F_2
	37.MMHAP84FLE4.seq	Chr4		WC4.35	183_E_12 215_E_11 282_E_4 292_F_11 384_D_5 388_D_8 392_B_9
	29.MHAa77c5.seq	Chr4		WC4.11	125_A_12 149_E_2 213_E_2 380_F_1 380_F_2 412_H_6 430_H_6
	X75014	Chr4		WC4.44	416_B_5 423_D_3 428_D_3
	MHAa87d12.seq	Chr4		WC4.20	156_C_8 164_D_10 310_D_2 460_B_11
	33.MMHAP26FLC6.seq	Chr4		WC4.23	170_E_5 288_E_5
	MHAa15b12.seq	Chr4		WC4.52	115_E_4 163_G_12 301_D_10 301_D_5 402_E_2 439_C_11
	MHAa31b4.seq	Chr4		WC4.32	185_G_11 188_A_5 278_F_9 328_F_3 391_H_7 405_E_7 426_D_7
	Results_ER_9_1_95_1_30.seq	Chr4		WC4.2	120_G_2 187_G_8 350_H_8 420_E_7
	25.MHAa55g1.seq	Chr4		WC4.4	119_B_8 134_B_11 181_D_10 239_C_1 240_H_1 283_D_10 324_C_2 334_H_7 346_H_5 378_H_8 381_A_8 433_F_8 448_D_12
	21.MMHAP36FLG3.seq	Chr4		WC4.22	164_A_7 183_G_2 290_G_8 300_F_3 450_E_11
	D50834	Chr4		WC4.39	203_B_3 397_B_10
	32.MMHAP11FLC5.seq	Chr4		WC4.45	308_A_3 312_H_6 352_C_1 451_H_11
	16.MMHAP26FLF1.seq	Chr4		WC4.53	134_A_5 379_G_4 385_B_6 422_G_7 430_D_6 433_G_10
	MHAa38c4.seq	Chr4		WC4.14	113_C_7 121_E_8 162_F_8 167_F_12 173_F_12 349_E_1 436_A_12
	U62638	Chr4		WC4.8	118_B_2 177_A_6 179_H_9 356_F_4 388_E_7 405_H_8 408_H_8 417_A_9 457_E_1
	07.MMHAP9FLC1.seq	Chr4		WC4.31	115_C_9 128_C_6 135_A_12 149_E_2 333_E_12 376_B_8 392_H_9 446_G_3 454_F_3 464_F_12
	MDB1083	Chr4		WC4.52	169_G_7 349_F_4
	15.MMHAP12FRE9.seq	Chr4		WC4.20	156_C_8 310_D_2 333_C_7 396_D_1 434_A_2 460_B_11
	L38698	Chr4		WC4.31	128_F_10 180_A_3 285_C_2 313_D_11 323_A_6 398_C_7
	09.MMHAP63FLC3.seq	Chr4		WC4.41	125_A_5 127_F_7 170_E_7 287_H_8 296_B_8 444_E_1
D4Mit24.2		Chr4		WC4.15	132_C_10 139_A_3 213_D_4 348_A_12 377_D_9 382_E_4 416_G_3 419_G_4 424_H_4 427_H_1 431_A_12 431_C_4 433_C_4 433_D_12
D4Mit235.1		Chr4		WC4.2	120_G_2 330_E_4 330_H_7 350_H_8
	34.MMHAP10FRD10.seq	Chr4		WC4.45	285_D_2 297_E_10 312_H_6 313_B_11
	08.MMHAP71FLC2.seq	Chr4		WC4.4	133_C_9 323_C_2 329_F_7 385_B_1 389_E_1 419_G_11
	MHAa43g3.seq	Chr4		WC4.32	162_E_4 167_E_2 185_G_11 328_F_3 391_H_7
	02.MMHAP37FLA2.seq	Chr4		WC4.47	144_F_6 419_E_5
	17.MMHAP88FRF8.seq	Chr4		WC4.20	156_C_8-f 310_D_2 333_C_7 396_D_1 460_B_11
	X95351	Chr4		WC4.15	119_B_11 168_H_6 278_G_10 289_G_11 300_B_9 330_F_7 392_A_10 398_H_3 433_E_3 465_A_5
	Results_ER_9_6_95_69.seq	Chr4		WC4.46	193_A_8 295_E_10 417_B_9 423_D_4 440_C_3
	41.MMHAP37FLF5.seq	Chr4		WC4.19	139_E_6 381_F_9 459_A_8
	38.MMHAP34FLE5.seq	Chr4		WC4.45	117_H_3 177_C_7 300_A_2 308_A_3 312_H_6
	09.MMHAP23FLC3.seq	Chr4		WC4.54	411_F_9 442_F_3 448_H_11
	X03533	Chr4		WC4.47	127_E_2 172_B_9 185_G_6 290_E_4 344_H_1 384_G_2 389_A_9 410_G_2
	18.MMHAP82FLF3.seq	Chr4		WC4.45	117_H_3 177_C_7 300_A_2 308_A_3 312_H_6 451_H_11
	43.MMHAP88FLG4.seq	Chr4		WC4.36	166_C_2 170_B_1 278_E_5 291_H_1 377_H_1 378_B_1
	D17952	Chr4		WC4.35	129_B_5 164_B_12 184_G_3 287_C_8 406_F_10 456_B_5
	MHAa28c3.seq	Chr4		WC4.31	121_D_11 149_E_9 403_B_7 88_F_6
	U36778	Chr4		WC4.38	134_D_4 144_H_10 346_E_10 388_E_2 416_D_3
