Locus	Assay	Chrom	Genetic Position	Contig	Yacs
D6Mit44	D568	Chr6	48.1		153_G_11 357_F_10 385_A_2 388_H_2 431_A_5 460_A_5 464_B_10
D6Mit332	MTH1298	Chr6	48.1	WC6.23	115_C_2 125_C_8 149_G_2 158_D_3 274_G_5 307_C_12 319_C_11 358_D_1 409_D_12 416_C_9 464_C_9
D6Mit115	MT760	Chr6	48.1	WC6.23	115_A_8 167_H_2 309_H_9 358_D_1 425_H_9
D6Mit288	MT4789	Chr6	48.1	WC6.23	115_C_2 121_B_5 125_C_8 149_G_2 158_D_3 274_G_5 274_H_5 307_C_12 350_E_7 358_D_1 409_D_12 414_G_7 416_C_9
D6Mit300	MTH607	Chr6	49.2	WC6.24	117_B_2 119_H_4 151_H_9 317_F_1 403_F_11 415_D_9
D6Mit217	MT2968	Chr6	49.2	WC6.23	224_H_2 439_D_7
D6Mit216	MT3165	Chr6	49.2		152_A_5
D6Mit218	MT2506	Chr6	49.2	WC6.25	129_G_1 349_G_7 445_E_6
D6Mit336	MTH1400	Chr6	49.2	WC6.23	164_B_1 322_G_2 426_B_2 439_D_7
D6Mit151	MTH122	Chr6	49.2	WC6.24	119_H_4 167_B_9 310_A_3 415_D_9
D6Mit256	MT4219	Chr6	49.2		151_A_12 162_D_10 166_H_6 173_F_11 187_F_7 312_E_4 313_F_12 447_H_4
D6Mit254	D1227	Chr6	49.2	WC6.26	136_A_11 140_C_2 151_C_12 185_H_1 224_H_2 240_D_8 309_C_1 334_H_4 410_G_1 439_D_7
D6Mit334	MTH1399	Chr6	49.2	WC6.23	163_F_12 198_C_2 281_B_3 313_F_7 418_D_12 450_E_6
D6Mit370	MTH2065	Chr6	51.4		297_B_4 297_C_2 335_F_5 348_D_12 389_G_4 456_E_12
D6Mit194	MT1448	Chr6	51.4	WC6.25	129_G_1 183_C_5 297_F_6 331_F_2 455_E_3
D6Mit111	D1015	Chr6	51.4		381_C_7 429_E_2
D6Mit337	MTH1309	Chr6	51.4	WC6.25	129_G_1 296_F_7 297_F_6 320_F_10
D6Mit135	MMH322	Chr6	51.4	WC6.25	170_G_3 335_D_7 455_E_3
D6Mit61	MPC141	Chr6	51.4	WC6.25	119_E_12 129_G_1 147_D_9 297_F_4 331_F_2 331_G_2 443_H_3
D6Mit110	MPC2281	Chr6	51.4		116_A_6 289_B_7 290_B_6 361_B_6 389_F_5 389_G_6 459_F_4 459_H_12 465_C_4
D6Mit258	MT3766	Chr6	54.6		132_A_12 223_E_5 282_E_5 282_E_8 411_G_3 461_D_1
D6Mit291	MT4856	Chr6	55.7		088_H_11 152_E_1 305_G_12 313_D_8 378_H_1 390_H_4 395_F_8 425_F_10 455_D_10 461_E_1
D6Mit136	MT305	Chr6	56.8	WC6.25	127_F_9 185_E_9
D6Mit163	D1119	Chr6	56.8		179_E_10 183_E_5 291_A_10 303_A_3 408_B_2 441_F_6 463_H_1
D6Mit57	MPC670	Chr6	62.3	WC6.26	151_A_4 158_E_5 381_D_8 395_A_1 397_G_9 403_G_9 420_E_9 420_F_7 420_G_8
D6Mit340	MTH1211	Chr6	62.3		121_C_5 151_B_5 151_C_5 211_C_6
D6Mit295	MT5264	Chr6	63.4	WC6.26	151_A_11 167_B_4 173_C_12 277_D_5 392_E_7 396_C_3 396_C_5 442_E_7
D6Mit137	MT624	Chr6	63.4	WC6.26	116_H_7 149_E_12 151_A_11 167_B_4 168_E_9 170_E_4 287_B_9 312_F_6 384_B_12 392_E_7 396_C_5 396_E_4 402_D_11 403_G_9 440_D_4
D6Mit303	MTH769	Chr6	63.4	WC6.26	151_A_11 168_E_9 287_B_9 296_B_7 312_F_6 341_C_2 392_E_7 397_G_9
D6Mit304	MTH543	Chr6	65.6		223_C_10 273_A_8 279_E_1 382_B_3 384_F_2 405_A_9 415_G_12 419_C_4 457_F_2
D7Mit305	MTH1967	Chr7	0.0	WC7.0	136_D_3 218_F_6 343_B_6 456_F_7 460_A_4
D7Mit152	MT684	Chr7	0.0	WC7.0	136_D_3 343_B_6 376_E_4 456_F_7
D7Mit178	MT1542	Chr7	0.0		452_B_7
D7Mit243	MT4361	Chr7	1.1	WC7.1	308_D_12 376_E_5 377_C_7
D7Mit74	MPC1510	Chr7	1.1	WC7.1	277_E_9 290_E_11 390_E_1 459_C_5
D7Mit244	MT4162	Chr7	1.1	WC7.1	211_E_6 324_H_7 390_C_7 390_F_11
D7Mit306	MTH876	Chr7	1.1		303_D_3 341_A_5 464_C_6 464_C_8
D7Mit168	MT1370	Chr7	1.1	WC7.1	223_C_4 376_E_5
D7Mit363	MT2922	Chr7	1.1	WC7.1	088_D_7 088_E_5 137_E_9 274_B_12 322_F_2 377_G_11 390_F_11 416_H_7 440_D_7 443_H_11
D7Mit143	MT630	Chr7	1.1	WC7.1	158_C_10 277_E_9 385_C_11
D7Mit340	MTH2596	Chr7	1.1	WC7.0	136_D_3
D7Mit342	MTH2417	Chr7	2.2	WC7.1	187_E_6 198_G_9 203_C_4 266_C_6 333_G_9 343_H_5 433_D_5 434_D_4 446_F_6 450_D_10 457_B_10
D7Mit341	MTH1780	Chr7	2.2	WC7.1	311_C_12 418_H_11 426_E_2 443_F_1 459_H_11
D7Mit190	MT1612	Chr7	2.2	WC7.1	158_F_3 203_F_3 308_D_4
D7Mit56	B242	Chr7	2.2	WC7.1	127_B_5 141_C_5 144_C_6 187_E_6 395_H_11 411_A_1 415_F_9 418_H_1
D7Mit179	MT1526	Chr7	4.4	WC7.1	117_E_8 148_G_6 162_B_6 169_A_8 198_F_2 309_E_9 316_B_8 344_F_12 348_D_5 375_A_7 376_E_5 377_D_5 381_E_1 397_A_4 440_B_7 456_B_11 460_H_12 463_B_7
D7Mit154	MT1024	Chr7	4.4	WC7.1	117_E_8 129_D_3 134_A_2 139_H_11 148_E_8 198_F_2 256_C_12 296_B_9 300_C_3 309_E_9 316_B_8 375_A_7 376_E_5 377_D_5 397_A_4 440_B_7 441_C_3 456_B_11 460_H_12 463_B_7
D7Mit180	MT1620	Chr7	5.5	WC7.1	147_F_2 171_H_6 414_G_1 418_H_11
D7Mit245	MT3424	Chr7	5.5	WC7.1	414_G_1
D7Mit115	MPC2056	Chr7	5.5	WC7.1	124_A_1 128_D_3 160_A_12 266_F_12 330_E_9 390_A_2 457_F_5
D7Mit23	D527	Chr7	5.5		127_B_11
D7Mit144	MT842	Chr7	5.5	WC7.1	156_E_10 156_F_9 304_G_11 321_A_8 381_E_10 457_F_5 463_G_12
D7Mit112	MPC2524	Chr7	5.5	WC7.1	124_A_1 128_D_3 160_A_12 266_F_12 381_E_10 408_B_5
D7Mit192	MT2522	Chr7	5.5	WC7.1	147_F_2 414_G_1
D7Mit265	MT4713	Chr7	5.5	WC7.2	087_F_9
D7Mit264	MJ4337	Chr7	5.5	WC7.1	127_B_11 171_H_6
D7Mit113	MPC1249	Chr7	5.5	WC7.2	087_F_9
D7Mit22	D520	Chr7	5.5		127_B_11
D7Mit1	M208	Chr7	5.5	WC7.1	147_F_2 414_G_1 421_B_2
D7Mit72	B663	Chr7	9.8		144_F_2 316_A_10 343_H_10
D7Mit266	MT4533	Chr7	10.9		168_H_4 215_C_12 382_C_6
D7Mit210	MT3187	Chr7	10.9	WC7.2	115_F_12 119_A_9 137_C_6 161_G_5 168_D_5 185_A_8 239_D_6 256_H_10 308_D_12 386_F_3 386_G_3 403_C_12 411_D_7
D7Mit344	MTH2668	Chr7	12.0	WC7.3	151_A_4 301_E_7 308_E_5 325_H_5 362_G_11 381_F_7 408_B_4 408_H_4 415_C_12 415_D_3
D7Mit55	A1085	Chr7	12.0	WC7.4	357_D_1 395_F_11 405_H_4 415_H_8 451_A_6 455_E_5
D7Mit246	MT3702	Chr7	12.0	WC7.3	151_A_4 161_B_9 161_F_1 212_E_4 325_H_5 333_H_4 426_A_3
D7Mit308	MTH1437	Chr7	12.0	WC7.4	316_C_4 362_F_1 362_F_5 385_E_11 395_F_11 435_G_5 436_H_10
D7Mit309	MTH1337	Chr7	13.1	WC7.6	118_B_7 139_E_8 170_D_3 199_E_1 203_E_8 322_B_1 384_D_1 405_D_1
D7Mit79	MPC803	Chr7	13.1	WC7.4	198_F_4 306_G_7 330_F_10 395_C_12 395_F_11 405_H_4 451_A_6
D7Mit225	MT3343	Chr7	13.1	WC7.5	162_E_9 165_G_3 166_H_2 171_D_12 177_H_9 290_A_2 290_A_3 290_G_7 303_D_7 316_F_3 323_H_2 324_C_12 360_D_8 384_D_7
D7Mit25	M55	Chr7	13.1	WC7.6	117_G_11 118_B_7 136_B_1 141_A_7 240_G_4 297_A_8 307_G_5 307_G_7 317_G_1 348_C_2
D7Mit268	MJ5080	Chr7	13.1	WC7.5	131_D_12 147_B_2 165_G_3 166_H_2 287_F_12 303_D_7 311_E_4 384_D_7 417_G_4
D7Mit52	A682	Chr7	15.3	WC7.7	140_F_7 296_F_10 385_C_2 414_D_3 435_H_4 459_A_3
D7Mit310	MTH1398	Chr7	15.3	WC7.7	162_C_7 171_B_8 171_F_9 171_H_8 178_A_5 185_B_6 215_B_8 215_B_9 215_H_8 240_H_1 302_H_10 344_C_9 398_E_12 433_G_2 451_F_5 459_A_8
D7Mit270	MTH494	Chr7	15.3	WC7.7	140_F_7 296_F_10 385_C_2 414_D_3 435_H_4 451_F_5 459_A_3
D7Mit364	MTH3186	Chr7	18.6	WC7.8	185_E_1 289_C_3 434_B_9
D7Mit81	MPC1578	Chr7	18.6	WC7.8	152_B_5 158_A_5 348_C_10 385_E_1 434_B_9
D7Mit311	MTH1039	Chr7	18.6		181_E_6 183_F_11
D7Mit158	MT1075	Chr7	18.6	WC7.8	118_G_12 187_A_12 199_F_9 212_B_7 344_G_11 445_F_6 447_D_1
D7Mit271	MT5184	Chr7	18.6	WC7.8	152_B_5 212_B_7 348_C_10 434_B_9
D7Mit345	MTH2147	Chr7	18.6	WC7.9	141_C_6 170_A_9 282_C_7 390_G_1 417_D_1
D7Mit272	MT4420	Chr7	19.7	WC7.10	162_D_9 177_B_5 255_G_12 334_D_4 352_G_2 432_D_1 461_E_2
D7Mit365	MTH2760	Chr7	19.7	WC7.10	139_A_6 139_C_4 140_D_12 162_D_9 177_B_5 255_G_12 299_B_5 302_D_9 303_E_6 330_C_11 334_D_4 334_G_12 345_B_3 352_G_2 386_D_4 461_E_2
D7Mit69	B502	Chr7	20.8	WC7.10	162_D_9 177_B_5 193_F_7 334_D_4 352_G_2 403_A_7 461_E_2
D7Mit193	MT2501	Chr7	21.9	WC7.16	114_D_8 139_A_6 168_B_5 170_F_9 391_F_9 418_G_8
D7Mit313	MTH1493	Chr7	23.0		302_G_8 450_D_9 456_A_1
D7Mit85	MPC553	Chr7	24.0	WC7.11	160_A_7 161_H_5 188_E_12 282_C_5 313_F_4 317_F_5 452_D_12
D7Mit145	MT479	Chr7	24.0	WC7.11	188_E_12 282_C_5 356_H_1 356_H_7 387_B_9
D7Mit314	MTH891	Chr7	24.0	WC7.9	141_C_6 170_A_9 282_C_7 417_D_1 431_C_1
D7Mit226	MT3034	Chr7	24.0		179_B_2 187_E_11 309_H_10 335_F_5 393_F_5 450_H_8
D7Mit18	d117	Chr7	25.1		110_A_2 134_H_2 151_H_10 200_A_5 223_A_1 300_B_5
D7Mit86	MPC1685	Chr7	25.1	WC7.12	131_B_1 240_A_4 279_B_4 287_H_2 344_G_6 349_G_2 382_B_5 382_H_4 386_A_9 396_G_3 414_A_4 414_D_2 417_G_4
D7Mit83	MPC1191	Chr7	25.1	WC7.11	116_D_3 131_B_7 160_A_7 313_F_4 346_A_2 380_G_2 447_F_6
D7Mit159	MT941	Chr7	26.2	WC7.13	148_B_11 381_F_8 395_F_5 418_G_9
D7Mit276	MT4531	Chr7	26.2		144_H_2 334_D_9 434_A_11 465_H_3
D7Mit211	MT3098	Chr7	26.2	WC7.13	148_B_11 239_C_10 335_B_11 408_D_11
D7Mit59	B276	Chr7	26.2		166_D_8 306_H_4 306_H_7 319_F_2 319_H_3 356_B_3 356_C_3 356_D_3 356_E_1 461_E_8
D7Mit87	MPC572	Chr7	26.2	WC7.12	131_B_1 333_G_7 382_B_5 386_A_9 389_H_3 396_G_3 417_G_4 430_D_1 458_G_6
D7Mit295	MTH780	Chr7	26.2	WC7.12	138_E_7 286_C_12 345_H_10 417_G_4
D7Mit296	MTH581	Chr7	26.2	WC7.14	296_D_4 385_G_3 403_A_4 430_F_9
D7Mit197	MT2275	Chr7	26.2	WC7.15	124_H_3 281_G_8 342_A_2 440_E_8
D7Mit274	MT4390	Chr7	26.2		193_C_5 240_H_7 283_C_3 312_A_12 358_A_2
D7Mit278	MTH437	Chr7	26.2	WC7.14	149_E_1 178_E_2 212_B_3 224_E_6 282_D_1 295_G_4 306_E_12 309_G_4 316_C_11 434_D_10 437_H_8 452_C_9
D7Mit232	MT3305	Chr7	26.2	WC7.15	281_G_8 433_H_5
D7Mit277	MT5206	Chr7	26.2		317_G_6 377_H_1 386_F_9
D7Mit297	MJ4473	Chr7	26.2	WC7.12	127_F_2 150_E_7 168_E_12 183_C_8 224_B_4 240_A_4 307_C_7 312_C_5 317_B_3 331_E_7 432_G_5
D7Mit70	B585	Chr7	26.2	WC7.12	169_C_10 279_B_4 287_H_2 304_D_7 344_C_10 344_E_9 344_G_6 345_H_10 382_B_5 417_G_4 458_G_6
D7Mit315	MTH988	Chr7	26.2		152_C_3 255_G_1 282_E_1 282_E_2 335_F_1 361_D_2 361_E_2 411_C_3
D7Mit248	MT3712	Chr7	26.2	WC7.12	121_F_10 129_C_5 132_G_9 133_D_5 150_G_4 212_D_6 317_B_3 359_H_1 432_C_12 436_A_11 436_B_8
D7Mit91	MPC2059	Chr7	27.3	WC7.14	132_A_5 296_G_8 385_G_3 392_D_11 409_F_6 437_H_8 452_B_10 453_G_10
D7Mit200	MT1736	Chr7	27.3	WC7.16	218_F_1 384_G_12 430_F_7
D7Mit213	MT3198	Chr7	28.4	WC7.17	169_A_2 456_E_7
D7Mit93	MPC1561	Chr7	28.4	WC7.17	163_D_6 179_E_5 218_D_2 266_E_9 352_H_2 418_C_10 418_D_1 435_D_10 456_E_7
D7Mit202	MT3012	Chr7	28.4		415_B_5
D7Mit122	D724	Chr7	28.4		134_C_4 239_D_1
D7Mit260	MT3577	Chr7	28.4	WC7.16	132_C_9 214_B_2 218_F_1 393_H_2 408_A_3
D7Mit90	MPC1446	Chr7	28.4	WC7.16	168_E_6 185_F_12 187_C_10 214_G_8 218_F_1 381_D_4 402_G_4
D7Mit347	MTH2327	Chr7	28.4		152_F_5 158_H_3 172_D_10 180_D_2 293_A_2 359_D_9 379_E_11 417_C_3 419_B_1
D7Mit349	MTH2944	Chr7	28.4	WC7.17	179_E_5 385_E_6 418_C_10 435_D_10 456_E_7
D7Mit279	MT4834	Chr7	28.4		304_H_2
D7Mit251	D951	Chr7	28.4		134_C_4 239_D_1 433_D_12 453_B_5
D7Mit233	MT1739	Chr7	29.5		129_B_3 141_A_3 266_D_4 432_E_6
D7Mit215	MT2575	Chr7	29.5	WC7.17	113_A_8 141_D_3 390_F_11 418_G_1
D7Mit350	MTH3027	Chr7	30.6		150_E_3 172_F_9 215_E_9 380_B_12 405_A_10 443_E_9
D7Mit216	MT3115	Chr7	31.7		135_C_5 144_G_7 170_E_9 185_D_12 320_C_11 352_B_8 385_D_10 434_G_4
D7Mit62	B671	Chr7	31.7		165_B_10 187_E_12 342_D_2 351_F_12
D7Mit320	MTH1059	Chr7	33.9	WC7.17	172_A_1 307_C_6 433_H_8
D7Mit301	MTH695	Chr7	33.9	WC7.18	124_A_1 166_C_9 211_D_3 329_B_6 329_C_10 329_D_10
D7Mit352	MTH1758	Chr7	33.9	WC7.18	127_A_12 138_B_4 138_E_12 140_D_4 140_E_7 224_B_6 307_H_1 451_E_11
D7Mit300	MTH739	Chr7	33.9	WC7.18	140_D_4 140_E_7 158_G_8 198_E_10 211_D_3
D7Mit171	MT1290	Chr7	35.0		115_C_8 129_G_3 148_A_3 156_G_6 181_A_2 266_H_7 313_G_5 384_H_3 412_A_4 420_F_8
D7Mit327	MTH1110	Chr7	37.2	WC7.20	163_G_6 295_A_2 313_A_1 377_H_8 392_E_7 441_F_11 465_A_4
D7Mit39	B189	Chr7	37.2	WC7.20	126_E_5 128_A_7 135_D_11 390_G_3 397_H_3
D7Mit354	MTH2958	Chr7	37.2	WC7.20	087_A_9 136_C_1 139_B_4 214_F_5 255_C_8 301_C_6
D7Mit217	MT2475	Chr7	37.2	WC7.19	125_B_11 165_B_11 306_C_3 395_E_5 408_G_8 464_G_7
D7Mit353	MTH2621	Chr7	37.2	WC7.20	135_D_5 214_F_5 359_D_6 406_C_1 442_A_5 442_H_5 453_B_7
D7Mit325	MTH2102	Chr7	37.2	WC7.20	240_A_9 256_B_6 405_G_12 418_B_10 452_A_8
D7Mit280	MTH462	Chr7	37.2	WC7.20	240_A_9 256_B_6 281_H_2 289_E_2 326_A_9 335_B_6 376_C_5 403_H_2 405_G_12 423_D_5 428_D_5 441_F_11 464_E_5
D7Mit236	MTAR100	Chr7	37.2	WC7.20	121_D_9 240_A_9 256_B_6 289_E_2 403_H_2 405_G_12 423_D_5 428_D_5 441_F_11 452_A_8 464_H_12
D7Mit235	MTAR165	Chr7	37.2	WC7.20	127_F_2 151_F_5 362_F_1 392_E_7 411_C_7 440_H_11
D7Mit324	MTH1910	Chr7	37.2	WC7.20	150_D_10 151_F_5 305_G_6 361_G_9 362_F_1 411_C_7 440_H_11 441_F_1 443_C_5 455_C_12
D7Mit128	MPC2207	Chr7	37.2		128_D_9 170_C_5 170_D_1 311_D_12 375_G_6 435_B_2
D7Mit96	MPC1501	Chr7	37.2	WC7.20	116_D_11 121_B_12 171_C_6 185_B_10 321_E_9 376_C_1 390_G_3 447_F_3 454_E_7
D7Mit17	M91	Chr7	37.2	WC7.20	224_F_6 256_B_6 289_E_2 376_C_5 384_G_5 423_D_5 428_D_5 465_A_4
D7Mit322	MTH937	Chr7	37.2	WC7.20	121_B_12 135_D_11 135_D_5 240_D_6 316_E_4 321_E_9 326_D_6 376_C_1 390_G_3 409_B_12 427_B_8 447_F_3
D7Mit262	MT3592	Chr7	37.2	WC7.20	150_D_10 305_G_6 361_G_9 397_B_4 411_C_7 440_H_11
D7Mit302	MTH831	Chr7	37.2	WC7.19	161_A_7 199_C_10 217_A_10 224_F_2 288_F_12 331_B_4 331_C_5 378_A_10 390_A_8 396_F_1 396_H_12 410_A_7 410_C_10 419_F_6
D7Mit38	D136	Chr7	37.2	WC7.19	125_B_11 165_B_11 304_A_8 304_D_8 391_H_4
D7Mit355	MTH2605	Chr7	37.2		187_B_8 324_H_10 328_C_4 335_D_1 396_E_11 396_F_11 406_E_12 454_B_4
D7Mit326	MTH922	Chr7	37.2	WC7.20	135_D_11 313_D_6 360_B_8 417_G_11 442_H_5
D7Mit281	MT5043	Chr7	38.3		173_B_2 173_B_6 179_D_8 211_B_9 313_D_5 381_B_10 382_A_6 403_E_6
D7Mit356	MTH2367	Chr7	38.3		198_B_12 224_F_3 224_F_5 224_H_2 322_C_5 330_B_8 385_G_1 431_E_10
D7Mit357	MTH2233	Chr7	39.3		131_H_4 139_F_6 312_F_3 389_A_8 456_D_3
D7Mit328	MTH1911	Chr7	39.3	WC7.20	183_H_6 308_D_4 308_D_5 411_C_5
D7Mit40	B326	Chr7	42.6		139_F_7 149_H_3 161_G_7 287_D_1 287_D_8 302_H_4 317_G_7 403_G_8 420_F_9 425_C_1 426_A_2 442_D_3 462_G_5
D7Mit329	MTH1975	Chr7	42.6	WC7.21	147_H_1 150_F_2 158_B_11 165_A_7 311_H_3 382_A_7 403_G_7 462_G_12
D7Mit282	MTH380	Chr7	42.6	WC7.21	135_G_11 158_B_11 165_A_7 255_A_5 357_C_1 387_C_10
D7Mit66	B508	Chr7	43.7		153_H_6 160_C_5 390_C_5 433_F_1 462_F_11
D7Mit284	MJ4751	Chr7	43.7		187_B_5 187_C_4 193_B_4 289_H_1 306_E_10 312_F_2 344_D_6 352_G_8 376_C_12 385_E_12 392_C_9 439_A_1 439_B_1 448_D_4 456_F_3 465_B_2
D7Mit254	MTAR4068	Chr7	43.7		316_H_1 387_E_4
D7Mit41	A760	Chr7	45.9	WC7.23	110_D_4 119_E_8 295_B_8 311_E_11 311_F_10 312_D_11 312_F_8 313_F_8 349_B_5 406_A_7 406_H_1 416_A_11 457_F_5
D7Mit331	MTH924	Chr7	45.9	WC7.23	129_C_9 139_A_1 161_H_7 239_H_7 256_F_3 282_B_9 341_B_1 397_C_10 411_C_7 416_A_11
D7Mit206	MT2147	Chr7	45.9	WC7.22	395_D_9 415_D_5 461_C_2
D7Mit68	B447	Chr7	45.9	WC7.22	307_C_6 316_C_10 356_A_6 409_C_10 415_D_5 459_F_11 459_G_11 461_F_9
D7Mit101	MPC562	Chr7	45.9	WC7.22	395_D_9 415_D_5
D7Mit106	MPC1406	Chr7	49.2	WC7.24	127_D_2 129_G_12 160_C_8 166_A_5 181_D_5 295_A_8 302_H_6 310_C_1 349_C_12 349_D_12 376_E_2 381_H_8 411_E_9 423_H_10 428_H_10 439_G_3
D7Mit104	MPC874	Chr7	49.2	WC7.24	129_G_12 160_C_8 181_D_5 295_A_8 302_H_6 411_E_9 439_G_3 455_F_5
D7Mit103	MPC1093	Chr7	49.2	WC7.24	129_G_12 160_C_8 181_D_5 295_A_8 322_G_10 322_G_11 411_E_9 455_F_5
D7Mit43	A671	Chr7	50.3	WC7.24	180_F_2 256_F_1 291_F_5 342_E_6 392_B_4 433_F_9
D7Mit107	MPC257	Chr7	50.3	WC7.24	256_F_1 291_F_5 342_E_6 392_B_4 433_F_9
D7Mit188	MT1855	Chr7	50.3	WC7.24	199_G_2 375_E_9 377_A_1 392_B_4 449_G_7 450_E_4
D7Mit186	MT1842	Chr7	50.3	WC7.24	134_E_3 256_F_1 385_F_8 433_F_9
D7Mit44	A733	Chr7	50.3	WC7.24	291_F_5 455_F_5
D7Mit136	MPC2202	Chr7	51.4		113_F_3 119_G_7 119_H_7 152_E_7 323_F_8 402_F_4 418_G_7 436_F_5 457_F_8
D7Mit304	MTH615	Chr7	54.6	WC7.25	115_G_5 151_G_10 156_C_7 310_F_9 312_G_6 335_G_11 433_G_10 457_F_12
D7Mit208	MT2336	Chr7	54.6	WC7.25	147_F_3 156_C_7 312_G_6 320_E_6 457_F_12
D7Mit207	MT2628	Chr7	54.6	WC7.25	147_F_3 156_C_7 312_G_6 320_E_6 457_F_12
D7Mit291	MTH335	Chr7	62.3	WC7.26	345_G_6 460_F_12
D7Mit12	M23	Chr7	62.3	WC7.26	345_G_6 411_F_7 460_F_12
D7Mit10	L25	Chr7	62.3	WC7.26	131_C_5 187_F_12 460_F_12
D7Mit209	MT1976	Chr7	62.3		118_A_4 306_F_4
D7Mit289	MT4991	Chr7	62.3	WC7.27	088_A_8 144_C_6 188_C_5 320_D_5 346_F_4 409_G_6
D7Mit109	MPC1108	Chr7	62.3	WC7.26	119_F_12 345_G_6 434_H_5 460_F_12
D7Mit13	A113	Chr7	62.3	WC7.27	144_D_2 188_C_5 393_D_6
D7Mit292	MT5116	Chr7	64.5	WC7.28	140_C_8 158_A_12 167_E_11 217_A_10 385_F_6
D7Mit257	MT3993	Chr7	64.5		113_H_3 138_E_10 167_A_7 266_B_5 326_D_5
D7Mit14	L79	Chr7	64.5		178_D_5 397_F_8
D7Mit242	MT3234	Chr7	64.5	WC7.28	115_E_11 115_E_12 127_C_9 158_A_12 167_E_11 171_G_10 212_D_1 217_A_10 217_F_5 360_F_2 360_G_10 379_F_3 385_F_6 396_D_11
D7Mit167	MT896	Chr7	64.5	WC7.28	185_B_6 459_H_10
D7Mit361	MTH2735	Chr7	64.5	WC7.28	187_D_6 388_B_7 396_D_11 446_D_2
D7Mit46	D551	Chr7	64.5		147_B_8 288_C_3 416_G_9 443_H_4
D7Mit334	MTH974	Chr7	64.5	WC7.28	115_E_11 115_E_12 127_C_9 171_G_10 184_A_6 212_C_1 212_D_1 217_A_10 360_F_2 379_F_3 396_D_11
D7Mit140	MT486	Chr7	66.7	WC7.28	115_D_7 132_A_5 305_F_11 323_H_3 378_D_8 380_E_2 410_D_7 410_E_3 448_D_11
D7Mit362	MTH2123	Chr7	67.8	WC7.29	120_D_5 164_B_4
D7Mit177	MT1106	Chr7	67.8		281_F_11 325_G_6 344_D_10 446_H_3 454_G_3
D7Mit47	B255	Chr7	67.8	WC7.29	120_D_5 164_B_4 437_A_6
D7Mit189	MT1917	Chr7	67.8		385_C_4
D8Mit155	MT516	Chr8	0.0	WC8.0	178_B_11 187_A_8 341_C_9 451_G_5 465_D_4
D8Mit58	MPC261	Chr8	0.0	WC8.0	125_H_3 128_B_6 183_H_4 185_F_1 240_A_12 304_G_6 311_D_4 317_C_7 322_F_7 462_A_1 462_B_4 462_B_5 464_A_1
D8Mit153	MT419	Chr8	4.4	WC8.0	178_B_11 187_A_8
D8Mit158	MT1525	Chr8	4.4	WC8.2	136_G_4 147_H_12 152_E_2 159_D_10 166_A_8 290_G_9 308_A_6 356_C_12 379_E_7 402_E_8 406_A_2 414_G_5 427_G_12 440_B_5
D8Mit141	MT942	Chr8	4.4	WC8.1	179_A_10 255_E_10 290_C_1 317_F_3 381_F_11 403_B_11 454_D_11 465_A_6
D8Mit254	MTH359	Chr8	4.4	WC8.3	136_F_3 167_H_11 168_F_4 304_H_7 304_H_9 360_G_1 391_F_7 425_F_1 456_D_12 462_F_5
D8Mit202	MT3521	Chr8	4.4	WC8.1	305_F_2 419_F_8 465_A_6
D8Mit253	MT4394	Chr8	4.4		087_D_3 152_E_1 213_D_8 421_B_9 449_F_11
D8Mit333	MTH2686	Chr8	4.4	WC8.0	136_C_5 149_F_10 185_B_9 200_C_1 311_D_4 317_C_7 405_H_4 436_D_7 436_E_6 436_F_8 455_F_10 455_F_9 455_H_9 456_A_12 456_F_9 457_D_10 457_H_7
D8Mit17	D516	Chr8	4.4	WC8.3	136_F_3 167_H_11 168_F_4 360_G_1 391_F_7 456_D_12 462_F_5
D8Mit60	MPC1412	Chr8	4.4	WC8.3	087_D_8 136_F_3 168_F_4 295_C_10 391_F_7 415_C_6 462_F_5
D8Mit286	MTH841	Chr8	4.4	WC8.2	153_F_5 356_C_12 402_E_8 414_B_5
D8Mit217	MTAR4083	Chr8	4.4	WC8.1	405_E_3 427_H_1
D8Mit255	MTH495	Chr8	4.4	WC8.2	159_D_10 161_D_9 166_A_8 356_C_12 406_A_2 436_D_3 459_G_7
D8Mit1	M70	Chr8	4.4	WC8.2	153_F_5 166_A_8 356_C_12 387_B_1 402_E_8 442_D_9
D8Mit256	MTH345	Chr8	4.4	WC8.1	123_C_6 305_F_2 308_G_5 326_G_10 405_E_3
D8Mit61	MPC1557	Chr8	5.5		158_F_11 161_C_4 177_C_6 177_E_5 177_H_6 214_C_1 310_E_4 433_F_10 465_F_2
D8Mit171	MT2053	Chr8	6.6	WC8.3	127_G_1 129_B_1 281_A_11 344_B_7 393_D_4 411_D_1
D8Mit62	MPC441	Chr8	6.6	WC8.5	087_D_6 126_B_8 134_A_10 297_B_2 434_D_1
D8Mit143	MT1258	Chr8	6.6	WC8.4	295_F_7 305_H_7 308_H_6 317_G_7 418_E_1
D8Mit23	A667	Chr8	6.6	WC8.4	239_D_7 295_C_1 295_F_7 303_G_11 305_H_7 418_E_1
D8Mit219	MT3943	Chr8	6.6		199_G_5 438_B_5 442_A_11
D8Mit3	M195	Chr8	6.6	WC8.4	168_G_4 179_C_11 308_H_6 357_E_4 395_F_6
D8Mit22	A781	Chr8	6.6	WC8.5	126_B_8 141_A_3 149_C_1 163_B_10 187_E_9 312_C_4 416_C_11 464_H_2 464_H_4
